 4727.12 -1400.25 -5.44824
 4726.77 -1400.79 -5.45312
 4726.42 -1401.32   -5.458
 4726.08 -1401.86 -5.46288
 4725.73 -1402.39 -5.46776
 4725.38 -1402.92 -5.47265
 4725.03 -1403.46 -5.47753
 4724.69 -1403.99 -5.48241
 4724.34 -1404.52  -5.4873
 4723.99 -1405.06 -5.49218
 4723.64 -1405.59 -5.49707
 4723.29 -1406.12 -5.50196
 4722.95 -1406.66 -5.50684
  4722.6 -1407.19 -5.51173
 4722.25 -1407.72 -5.51662
  4721.9 -1408.25 -5.52151
 4721.55 -1408.79  -5.5264
  4721.2 -1409.32 -5.53129
 4720.85 -1409.85 -5.53618
  4720.5 -1410.38 -5.54108
 4720.15 -1410.91 -5.54597
  4719.8 -1411.45 -5.55086
 4719.45 -1411.98 -5.55576
  4719.1 -1412.51 -5.56065
 4718.75 -1413.04 -5.56555
  4718.4 -1413.57 -5.57044
 4718.05  -1414.1 -5.57534
  4717.7 -1414.64 -5.58024
 4717.35 -1415.17 -5.58513
    4717  -1415.7 -5.59003
 4716.65 -1416.23 -5.59493
  4716.3 -1416.76 -5.59983
 4715.95 -1417.29 -5.60473
 4715.59 -1417.82 -5.60963
 4715.24 -1418.35 -5.61453
 4714.89 -1418.88 -5.61944
 4714.54 -1419.41 -5.62434
 4714.19 -1419.94 -5.62924
 4713.83 -1420.47 -5.63415
 4713.48    -1421 -5.63905
 4713.13 -1421.53 -5.64396
 4712.78 -1422.06 -5.64887
 4712.42 -1422.59 -5.65377
 4712.07 -1423.12 -5.65868
 4711.72 -1423.65 -5.66359
 4711.36 -1424.18  -5.6685
 4711.01 -1424.71 -5.67341
 4710.66 -1425.24 -5.67832
  4710.3 -1425.77 -5.68323
 4709.95 -1426.29 -5.68814
  4709.6 -1426.82 -5.69305
 4709.24 -1427.35 -5.69797
 4708.89 -1427.88 -5.70288
 4708.53 -1428.41 -5.70779
 4708.18 -1428.94 -5.71271
 4707.82 -1429.46 -5.71762
 4707.47 -1429.99 -5.72254
 4707.11 -1430.52 -5.72746
 4706.76 -1431.05 -5.73237
  4706.4 -1431.58 -5.73729
 4706.05  -1432.1 -5.74221
 4705.69 -1432.63 -5.74713
 4705.34 -1433.16 -5.75205
 4704.98 -1433.68 -5.75697
 4704.62 -1434.21 -5.76189
 4704.27 -1434.74 -5.76681
 4703.91 -1435.27 -5.77174
 4703.55 -1435.79 -5.77666
  4703.2 -1436.32 -5.78158
 4702.84 -1436.85 -5.78651
 4702.48 -1437.37 -5.79143
 4702.13  -1437.9 -5.79636
 4701.77 -1438.42 -5.80128
 4701.41 -1438.95 -5.80621
 4701.05 -1439.48 -5.81114
  4700.7    -1440 -5.81607
 4700.34 -1440.53   -5.821
 4699.98 -1441.05 -5.82593
 4699.62 -1441.58 -5.83086
 4699.26  -1442.1 -5.83579
  4698.9 -1442.63 -5.84072
 4698.55 -1443.15 -5.84565
 4698.19 -1443.68 -5.85058
 4697.83  -1444.2 -5.85552
 4697.47 -1444.73 -5.86045
 4697.11 -1445.25 -5.86538
 4696.75 -1445.78 -5.87032
 4696.39  -1446.3 -5.87526
 4696.03 -1446.83 -5.88019
 4695.67 -1447.35 -5.88513
 4695.31 -1447.88 -5.89007
 4694.95  -1448.4 -5.89501
 4694.59 -1448.92 -5.89994
 4694.23 -1449.45 -5.90488
 4693.87 -1449.97 -5.90982
 4693.51  -1450.5 -5.91477
 4693.15 -1451.02 -5.91971
 4692.79 -1451.54 -5.92465
 4692.43 -1452.06 -5.92959
 4692.06 -1452.59 -5.93454
  4691.7 -1453.11 -5.93948
 4691.34 -1453.63 -5.94442
 4690.98 -1454.16 -5.94937
 4690.62 -1454.68 -5.95432
 4690.26  -1455.2 -5.95926
 4689.89 -1455.72 -5.96421
 4689.53 -1456.25 -5.96916
 4689.17 -1456.77 -5.97411
 4688.81 -1457.29 -5.97906
 4688.44 -1457.81 -5.98401
 4688.08 -1458.33 -5.98896
 4687.72 -1458.86 -5.99391
 4687.35 -1459.38 -5.99886
 4686.99  -1459.9 -6.00381
 4686.63 -1460.42 -6.00876
 4686.26 -1460.94 -6.01372
  4685.9 -1461.46 -6.01867
 4685.54 -1461.98 -6.02363
 4685.17  -1462.5 -6.02858
 4684.81 -1463.03 -6.03354
 4684.44 -1463.55 -6.03849
 4684.08 -1464.07 -6.04345
 4683.71 -1464.59 -6.04841
 4683.35 -1465.11 -6.05337
 4682.98 -1465.63 -6.05833
 4682.62 -1466.15 -6.06329
 4682.25 -1466.67 -6.06825
 4681.89 -1467.19 -6.07321
 4681.52 -1467.71 -6.07817
 4681.16 -1468.23 -6.08313
 4680.79 -1468.75  -6.0881
 4680.42 -1469.27 -6.09306
 4680.06 -1469.79 -6.09802
 4679.69  -1470.3 -6.10299
 4679.33 -1470.82 -6.10795
 4678.96 -1471.34 -6.11292
 4678.59 -1471.86 -6.11789
 4678.23 -1472.38 -6.12285
 4677.86  -1472.9 -6.12782
 4677.49 -1473.42 -6.13279
 4677.12 -1473.94 -6.13776
 4676.76 -1474.45 -6.14273
 4676.39 -1474.97  -6.1477
 4676.02 -1475.49 -6.15267
 4675.65 -1476.01 -6.15764
 4675.28 -1476.53 -6.16261
 4674.92 -1477.04 -6.16759
 4674.55 -1477.56 -6.17256
 4674.18 -1478.08 -6.17753
 4673.81 -1478.59 -6.18251
 4673.44 -1479.11 -6.18748
 4673.07 -1479.63 -6.19246
  4672.7 -1480.15 -6.19744
 4672.33 -1480.66 -6.20241
 4671.97 -1481.18 -6.20739
  4671.6  -1481.7 -6.21237
 4671.23 -1482.21 -6.21735
 4670.86 -1482.73 -6.22233
 4670.49 -1483.25 -6.22731
 4670.12 -1483.76 -6.23229
 4669.75 -1484.28 -6.23727
 4669.38 -1484.79 -6.24225
 4669.01 -1485.31 -6.24723
 4668.63 -1485.82 -6.25222
 4668.26 -1486.34  -6.2572
 4667.89 -1486.86 -6.26219
 4667.52 -1487.37 -6.26717
 4667.15 -1487.89 -6.27216
 4666.78  -1488.4 -6.27714
 4666.41 -1488.92 -6.28213
 4666.04 -1489.43 -6.28712
 4665.66 -1489.95 -6.29211
 4665.29 -1490.46 -6.29709
 4664.92 -1490.97 -6.30208
 4664.55 -1491.49 -6.30707
 4664.17    -1492 -6.31206
  4663.8 -1492.52 -6.31706
 4663.43 -1493.03 -6.32205
 4663.06 -1493.54 -6.32704
 4662.68 -1494.06 -6.33203
 4662.31 -1494.57 -6.33703
 4661.94 -1495.09 -6.34202
 4661.56  -1495.6 -6.34702
 4661.19 -1496.11 -6.35201
 4660.82 -1496.63 -6.35701
 4660.44 -1497.14   -6.362
 4660.07 -1497.65   -6.367
 4659.69 -1498.16   -6.372
 4659.32 -1498.68   -6.377
 4658.95 -1499.19   -6.382
4658.57 -1499.7  -6.387
  4658.2 -1500.21   -6.392
 4657.82 -1500.73   -6.397
 4657.45 -1501.24   -6.402
 4657.07 -1501.75   -6.407
  4656.7 -1502.26   -6.412
 4656.32 -1502.77 -6.41701
 4655.94 -1503.29 -6.42201
 4655.57  -1503.8 -6.42701
 4655.19 -1504.31 -6.43202
 4654.82 -1504.82 -6.43702
 4654.44 -1505.33 -6.44203
 4654.06 -1505.84 -6.44704
 4653.69 -1506.35 -6.45204
 4653.31 -1506.86 -6.45705
 4652.93 -1507.37 -6.46206
 4652.56 -1507.88 -6.46707
 4652.18 -1508.39 -6.47208
  4651.8  -1508.9 -6.47709
 4651.42 -1509.41  -6.4821
 4651.05 -1509.92 -6.48711
 4650.67 -1510.43 -6.49213
 4650.29 -1510.94 -6.49714
 4649.91 -1511.45 -6.50215
 4649.54 -1511.96 -6.50717
 4649.16 -1512.47 -6.51218
 4648.78 -1512.98  -6.5172
  4648.4 -1513.49 -6.52221
 4648.02    -1514 -6.52723
 4647.64 -1514.51 -6.53224
 4647.26 -1515.02 -6.53726
 4646.88 -1515.53 -6.54228
 4646.51 -1516.04  -6.5473
 4646.13 -1516.54 -6.55232
 4645.75 -1517.05 -6.55734
 4645.37 -1517.56 -6.56236
 4644.99 -1518.07 -6.56738
 4644.61 -1518.58  -6.5724
 4644.23 -1519.08 -6.57742
 4643.85 -1519.59 -6.58245
 4643.47  -1520.1 -6.58747
 4643.09 -1520.61 -6.59249
 4642.71 -1521.11 -6.59752
 4642.32 -1521.62 -6.60254
 4641.94 -1522.13 -6.60757
 4641.56 -1522.64  -6.6126
 4641.18 -1523.14 -6.61762
  4640.8 -1523.65 -6.62265
 4640.42 -1524.16 -6.62768
 4640.04 -1524.66 -6.63271
 4639.65 -1525.17 -6.63774
 4639.27 -1525.67 -6.64277
 4638.89 -1526.18  -6.6478
 4638.51 -1526.69 -6.65283
 4638.13 -1527.19 -6.65786
 4637.74  -1527.7 -6.66289
 4637.36  -1528.2 -6.66792
 4636.98 -1528.71 -6.67296
 4636.59 -1529.21 -6.67799
 4636.21 -1529.72 -6.68303
 4635.83 -1530.23 -6.68806
 4635.44 -1530.73  -6.6931
 4635.06 -1531.24 -6.69813
 4634.68 -1531.74 -6.70317
 4634.29 -1532.24 -6.70821
 4633.91 -1532.75 -6.71325
 4633.52 -1533.25 -6.71828
 4633.14 -1533.76 -6.72332
 4632.76 -1534.26 -6.72836
 4632.37 -1534.77  -6.7334
 4631.99 -1535.27 -6.73845
  4631.6 -1535.77 -6.74349
 4631.22 -1536.28 -6.74853
 4630.83 -1536.78 -6.75357
 4630.45 -1537.28 -6.75861
 4630.06 -1537.79 -6.76366
 4629.68 -1538.29  -6.7687
 4629.29 -1538.79 -6.77375
  4628.9  -1539.3 -6.77879
 4628.52  -1539.8 -6.78384
 4628.13  -1540.3 -6.78889
 4627.75  -1540.8 -6.79393
 4627.36 -1541.31 -6.79898
 4626.97 -1541.81 -6.80403
 4626.59 -1542.31 -6.80908
  4626.2 -1542.81 -6.81413
 4625.81 -1543.32 -6.81918
 4625.42 -1543.82 -6.82423
 4625.04 -1544.32 -6.82928
 4624.65 -1544.82 -6.83433
 4624.26 -1545.32 -6.83939
 4623.87 -1545.82 -6.84444
 4623.49 -1546.32 -6.84949
  4623.1 -1546.83 -6.85455
 4622.71 -1547.33  -6.8596
 4622.32 -1547.83 -6.86466
 4621.93 -1548.33 -6.86971
 4621.54 -1548.83 -6.87477
 4621.16 -1549.33 -6.87983
 4620.77 -1549.83 -6.88488
 4620.38 -1550.33 -6.88994
 4619.99 -1550.83   -6.895
  4619.6 -1551.33 -6.90006
 4619.21 -1551.83 -6.90512
 4618.82 -1552.33 -6.91018
 4618.43 -1552.83 -6.91524
 4618.04 -1553.33  -6.9203
 4617.65 -1553.83 -6.92536
 4617.26 -1554.33 -6.93043
 4616.87 -1554.82 -6.93549
 4616.48 -1555.32 -6.94055
 4616.09 -1555.82 -6.94562
  4615.7 -1556.32 -6.95068
 4615.31 -1556.82 -6.95575
 4614.92 -1557.32 -6.96082
 4614.53 -1557.82 -6.96588
 4614.13 -1558.31 -6.97095
 4613.74 -1558.81 -6.97602
 4613.35 -1559.31 -6.98109
 4612.96 -1559.81 -6.98615
 4612.57 -1560.31 -6.99122
 4612.18  -1560.8 -6.99629
 4611.78  -1561.3 -7.00136
 4611.39  -1561.8 -7.00644
    4611  -1562.3 -7.01151
 4610.61 -1562.79 -7.01658
 4610.21 -1563.29 -7.02165
 4609.82 -1563.79 -7.02673
 4609.43 -1564.28  -7.0318
 4609.03 -1564.78 -7.03687
 4608.64 -1565.28 -7.04195
 4608.25 -1565.77 -7.04703
 4607.85 -1566.27  -7.0521
 4607.46 -1566.76 -7.05718
 4607.07 -1567.26 -7.06226
 4606.67 -1567.76 -7.06733
 4606.28 -1568.25 -7.07241
 4605.88 -1568.75 -7.07749
 4605.49 -1569.24 -7.08257
  4605.1 -1569.74 -7.08765
  4604.7 -1570.23 -7.09273
 4604.31 -1570.73 -7.09781
 4603.91 -1571.22 -7.10289
 4603.52 -1571.72 -7.10798
 4603.12 -1572.21 -7.11306
 4602.73 -1572.71 -7.11814
 4602.33  -1573.2 -7.12323
 4601.93 -1573.69 -7.12831
 4601.54 -1574.19  -7.1334
 4601.14 -1574.68 -7.13848
 4600.75 -1575.18 -7.14357
 4600.35 -1575.67 -7.14866
 4599.95 -1576.16 -7.15374
 4599.56 -1576.66 -7.15883
 4599.16 -1577.15 -7.16392
 4598.76 -1577.64 -7.16901
 4598.37 -1578.14  -7.1741
 4597.97 -1578.63 -7.17919
 4597.57 -1579.12 -7.18428
 4597.17 -1579.62 -7.18937
 4596.78 -1580.11 -7.19446
 4596.38  -1580.6 -7.19955
 4595.98 -1581.09 -7.20465
 4595.58 -1581.59 -7.20974
 4595.19 -1582.08 -7.21483
 4594.79 -1582.57 -7.21993
 4594.39 -1583.06 -7.22502
 4593.99 -1583.55 -7.23012
 4593.59 -1584.04 -7.23521
 4593.19 -1584.54 -7.24031
 4592.79 -1585.03 -7.24541
 4592.39 -1585.52 -7.25051
    4592 -1586.01  -7.2556
 4591.6 -1586.5 -7.2607
  4591.2 -1586.99  -7.2658
  4590.8 -1587.48  -7.2709
  4590.4 -1587.97   -7.276
    4590 -1588.46  -7.2811
  4589.6 -1588.95  -7.2862
  4589.2 -1589.44 -7.29131
  4588.8 -1589.93 -7.29641
  4588.4 -1590.42 -7.30151
    4588 -1590.91 -7.30662
  4587.6  -1591.4 -7.31172
 4587.19 -1591.89 -7.31682
 4586.79 -1592.38 -7.32193
 4586.39 -1592.87 -7.32704
 4585.99 -1593.36 -7.33214
 4585.59 -1593.85 -7.33725
 4585.19 -1594.34 -7.34236
 4584.79 -1594.83 -7.34746
 4584.38 -1595.31 -7.35257
 4583.98  -1595.8 -7.35768
 4583.58 -1596.29 -7.36279
 4583.18 -1596.78  -7.3679
 4582.78 -1597.27 -7.37301
 4582.37 -1597.75 -7.37812
 4581.97 -1598.24 -7.38324
 4581.57 -1598.73 -7.38835
 4581.16 -1599.22 -7.39346
 4580.76 -1599.71 -7.39857
 4580.36 -1600.19 -7.40369
 4579.95 -1600.68  -7.4088
 4579.55 -1601.17 -7.41392
 4579.15 -1601.65 -7.41903
 4578.74 -1602.14 -7.42415
 4578.34 -1602.63 -7.42927
 4577.93 -1603.11 -7.43438
4577.53 -1603.6 -7.4395
 4577.13 -1604.09 -7.44462
 4576.72 -1604.57 -7.44974
 4576.32 -1605.06 -7.45486
 4575.91 -1605.54 -7.45998
 4575.51 -1606.03  -7.4651
  4575.1 -1606.51 -7.47022
  4574.7    -1607 -7.47534
 4574.29 -1607.49 -7.48046
 4573.89 -1607.97 -7.48558
 4573.48 -1608.46 -7.49071
 4573.07 -1608.94 -7.49583
 4572.67 -1609.43 -7.50095
 4572.26 -1609.91 -7.50608
 4571.86 -1610.39  -7.5112
 4571.45 -1610.88 -7.51633
 4571.04 -1611.36 -7.52145
 4570.64 -1611.85 -7.52658
 4570.23 -1612.33 -7.53171
 4569.82 -1612.82 -7.53684
 4569.42  -1613.3 -7.54196
 4569.01 -1613.78 -7.54709
  4568.6 -1614.27 -7.55222
 4568.19 -1614.75 -7.55735
 4567.79 -1615.23 -7.56248
 4567.38 -1615.72 -7.56761
 4566.97  -1616.2 -7.57274
 4566.56 -1616.68 -7.57787
 4566.16 -1617.16 -7.58301
 4565.75 -1617.65 -7.58814
 4565.34 -1618.13 -7.59327
 4564.93 -1618.61 -7.59841
 4564.52 -1619.09 -7.60354
 4564.11 -1619.58 -7.60868
  4563.7 -1620.06 -7.61381
 4563.29 -1620.54 -7.61895
 4562.88 -1621.02 -7.62408
 4562.48  -1621.5 -7.62922
 4562.07 -1621.98 -7.63436
 4561.66 -1622.46  -7.6395
 4561.25 -1622.95 -7.64464
 4560.84 -1623.43 -7.64978
 4560.43 -1623.91 -7.65491
 4560.02 -1624.39 -7.66005
 4559.61 -1624.87  -7.6652
  4559.2 -1625.35 -7.67034
 4558.78 -1625.83 -7.67548
 4558.37 -1626.31 -7.68062
 4557.96 -1626.79 -7.68576
 4557.55 -1627.27 -7.69091
 4557.14 -1627.75 -7.69605
 4556.73 -1628.23 -7.70119
 4556.32 -1628.71 -7.70634
 4555.91 -1629.19 -7.71148
 4555.49 -1629.67 -7.71663
 4555.08 -1630.15 -7.72178
 4554.67 -1630.62 -7.72692
 4554.26  -1631.1 -7.73207
 4553.85 -1631.58 -7.73722
 4553.43 -1632.06 -7.74237
 4553.02 -1632.54 -7.74752
 4552.61 -1633.02 -7.75266
  4552.2  -1633.5 -7.75781
 4551.78 -1633.97 -7.76296
 4551.37 -1634.45 -7.76812
 4550.96 -1634.93 -7.77327
 4550.54 -1635.41 -7.77842
 4550.13 -1635.88 -7.78357
 4549.72 -1636.36 -7.78872
  4549.3 -1636.84 -7.79388
 4548.89 -1637.32 -7.79903
 4548.47 -1637.79 -7.80419
 4548.06 -1638.27 -7.80934
 4547.65 -1638.75  -7.8145
 4547.23 -1639.22 -7.81965
 4546.82  -1639.7 -7.82481
  4546.4 -1640.17 -7.82997
 4545.99 -1640.65 -7.83512
 4545.57 -1641.13 -7.84028
 4545.16  -1641.6 -7.84544
 4544.74 -1642.08  -7.8506
 4544.33 -1642.55 -7.85576
 4543.91 -1643.03 -7.86092
 4543.49  -1643.5 -7.86608
 4543.08 -1643.98 -7.87124
 4542.66 -1644.45  -7.8764
 4542.25 -1644.93 -7.88156
 4541.83  -1645.4 -7.88672
 4541.41 -1645.88 -7.89189
    4541 -1646.35 -7.89705
 4540.58 -1646.83 -7.90222
 4540.16  -1647.3 -7.90738
 4539.75 -1647.78 -7.91254
 4539.33 -1648.25 -7.91771
 4538.91 -1648.72 -7.92288
 4538.49  -1649.2 -7.92804
 4538.08 -1649.67 -7.93321
 4537.66 -1650.14 -7.93838
 4537.24 -1650.62 -7.94354
 4536.82 -1651.09 -7.94871
 4536.41 -1651.56 -7.95388
 4535.99 -1652.04 -7.95905
 4535.57 -1652.51 -7.96422
 4535.15 -1652.98 -7.96939
 4534.73 -1653.45 -7.97456
 4534.31 -1653.93 -7.97973
 4533.89  -1654.4 -7.98491
 4533.48 -1654.87 -7.99008
 4533.06 -1655.34 -7.99525
 4532.64 -1655.81 -8.00042
 4532.22 -1656.29  -8.0056
  4531.8 -1656.76 -8.01077
 4531.38 -1657.23 -8.01595
 4530.96  -1657.7 -8.02112
 4530.54 -1658.17  -8.0263
 4530.12 -1658.64 -8.03147
  4529.7 -1659.11 -8.03665
 4529.28 -1659.58 -8.04183
 4528.86 -1660.05 -8.04701
 4528.44 -1660.52 -8.05218
 4528.02    -1661 -8.05736
  4527.6 -1661.47 -8.06254
 4527.17 -1661.94 -8.06772
 4526.75 -1662.41  -8.0729
 4526.33 -1662.87 -8.07808
 4525.91 -1663.34 -8.08326
 4525.49 -1663.81 -8.08845
 4525.07 -1664.28 -8.09363
 4524.65 -1664.75 -8.09881
 4524.22 -1665.22 -8.10399
  4523.8 -1665.69 -8.10918
 4523.38 -1666.16 -8.11436
 4522.96 -1666.63 -8.11955
 4522.53  -1667.1 -8.12473
 4522.11 -1667.56 -8.12992
 4521.69 -1668.03  -8.1351
 4521.27  -1668.5 -8.14029
 4520.84 -1668.97 -8.14548
 4520.42 -1669.44 -8.15066
    4520  -1669.9 -8.15585
 4519.57 -1670.37 -8.16104
 4519.15 -1670.84 -8.16623
 4518.72 -1671.31 -8.17142
  4518.3 -1671.77 -8.17661
 4517.88 -1672.24  -8.1818
 4517.45 -1672.71 -8.18699
 4517.03 -1673.17 -8.19218
  4516.6 -1673.64 -8.19737
 4516.18 -1674.11 -8.20256
 4515.75 -1674.57 -8.20776
 4515.33 -1675.04 -8.21295
 4514.91  -1675.5 -8.21814
 4514.48 -1675.97 -8.22334
 4514.05 -1676.44 -8.22853
 4513.63  -1676.9 -8.23373
  4513.2 -1677.37 -8.23892
 4512.78 -1677.83 -8.24412
 4512.35  -1678.3 -8.24932
 4511.93 -1678.76 -8.25451
  4511.5 -1679.23 -8.25971
 4511.07 -1679.69 -8.26491
 4510.65 -1680.16 -8.27011
 4510.22 -1680.62 -8.27531
 4509.79 -1681.09  -8.2805
 4509.37 -1681.55  -8.2857
 4508.94 -1682.01  -8.2909
 4508.51 -1682.48 -8.29611
 4508.09 -1682.94 -8.30131
 4507.66 -1683.41 -8.30651
 4507.23 -1683.87 -8.31171
 4506.81 -1684.33 -8.31691
 4506.38  -1684.8 -8.32212
 4505.95 -1685.26 -8.32732
 4505.52 -1685.72 -8.33252
 4505.09 -1686.18 -8.33773
 4504.67 -1686.65 -8.34293
 4504.24 -1687.11 -8.34814
 4503.81 -1687.57 -8.35334
 4503.38 -1688.03 -8.35855
 4502.95  -1688.5 -8.36376
 4502.52 -1688.96 -8.36896
 4502.09 -1689.42 -8.37417
 4501.66 -1689.88 -8.37938
 4501.24 -1690.34 -8.38459
4500.81 -1690.8 -8.3898
 4500.38 -1691.27 -8.39501
 4499.95 -1691.73 -8.40022
 4499.52 -1692.19 -8.40543
 4499.09 -1692.65 -8.41064
 4498.66 -1693.11 -8.41585
 4498.23 -1693.57 -8.42106
  4497.8 -1694.03 -8.42628
 4497.37 -1694.49 -8.43149
 4496.94 -1694.95  -8.4367
  4496.5 -1695.41 -8.44191
 4496.07 -1695.87 -8.44713
 4495.64 -1696.33 -8.45234
 4495.21 -1696.79 -8.45756
 4494.78 -1697.25 -8.46277
 4494.35 -1697.71 -8.46799
 4493.92 -1698.17 -8.47321
 4493.49 -1698.63 -8.47842
 4493.05 -1699.08 -8.48364
 4492.62 -1699.54 -8.48886
 4492.19    -1700 -8.49408
 4491.76 -1700.46  -8.4993
 4491.33 -1700.92 -8.50452
 4490.89 -1701.38 -8.50973
 4490.46 -1701.83 -8.51496
 4490.03 -1702.29 -8.52018
 4489.59 -1702.75  -8.5254
 4489.16 -1703.21 -8.53062
 4488.73 -1703.67 -8.53584
  4488.3 -1704.12 -8.54106
 4487.86 -1704.58 -8.54629
 4487.43 -1705.04 -8.55151
 4486.99 -1705.49 -8.55673
 4486.56 -1705.95 -8.56196
 4486.13 -1706.41 -8.56718
 4485.69 -1706.86 -8.57241
 4485.26 -1707.32 -8.57763
 4484.82 -1707.78 -8.58286
 4484.39 -1708.23 -8.58808
 4483.96 -1708.69 -8.59331
 4483.52 -1709.14 -8.59854
 4483.09  -1709.6 -8.60377
 4482.65 -1710.05 -8.60899
 4482.22 -1710.51 -8.61422
 4481.78 -1710.96 -8.61945
 4481.35 -1711.42 -8.62468
 4480.91 -1711.87 -8.62991
 4480.47 -1712.33 -8.63514
 4480.04 -1712.78 -8.64037
  4479.6 -1713.24  -8.6456
 4479.17 -1713.69 -8.65084
 4478.73 -1714.15 -8.65607
4478.29 -1714.6 -8.6613
 4477.86 -1715.05 -8.66653
 4477.42 -1715.51 -8.67177
 4476.98 -1715.96   -8.677
 4476.55 -1716.42 -8.68224
 4476.11 -1716.87 -8.68747
 4475.67 -1717.32 -8.69271
 4475.24 -1717.77 -8.69794
  4474.8 -1718.23 -8.70318
 4474.36 -1718.68 -8.70841
 4473.92 -1719.13 -8.71365
 4473.49 -1719.59 -8.71889
 4473.05 -1720.04 -8.72413
 4472.61 -1720.49 -8.72936
 4472.17 -1720.94  -8.7346
 4471.73 -1721.39 -8.73984
  4471.3 -1721.84 -8.74508
 4470.86  -1722.3 -8.75032
 4470.42 -1722.75 -8.75556
4469.98 -1723.2 -8.7608
 4469.54 -1723.65 -8.76605
  4469.1  -1724.1 -8.77129
 4468.66 -1724.55 -8.77653
 4468.22    -1725 -8.78177
 4467.78 -1725.45 -8.78702
 4467.34  -1725.9 -8.79226
  4466.9 -1726.35  -8.7975
 4466.46  -1726.8 -8.80275
 4466.02 -1727.25 -8.80799
 4465.58  -1727.7 -8.81324
 4465.14 -1728.15 -8.81848
  4464.7  -1728.6 -8.82373
 4464.26 -1729.05 -8.82898
 4463.82  -1729.5 -8.83422
 4463.38 -1729.95 -8.83947
 4462.94  -1730.4 -8.84472
  4462.5 -1730.85 -8.84997
 4462.06  -1731.3 -8.85522
 4461.62 -1731.75 -8.86046
 4461.18 -1732.19 -8.86571
 4460.73 -1732.64 -8.87096
 4460.29 -1733.09 -8.87621
 4459.85 -1733.54 -8.88147
 4459.41 -1733.99 -8.88672
 4458.97 -1734.43 -8.89197
 4458.52 -1734.88 -8.89722
 4458.08 -1735.33 -8.90247
 4457.64 -1735.78 -8.90773
  4457.2 -1736.22 -8.91298
 4456.75 -1736.67 -8.91823
 4456.31 -1737.12 -8.92349
 4455.87 -1737.56 -8.92874
 4455.43 -1738.01   -8.934
 4454.98 -1738.46 -8.93925
 4454.54  -1738.9 -8.94451
  4454.1 -1739.35 -8.94977
 4453.65 -1739.79 -8.95502
 4453.21 -1740.24 -8.96028
 4452.76 -1740.69 -8.96554
 4452.32 -1741.13  -8.9708
 4451.88 -1741.58 -8.97605
 4451.43 -1742.02 -8.98131
 4450.99 -1742.47 -8.98657
 4450.54 -1742.91 -8.99183
  4450.1 -1743.36 -8.99709
 4449.65  -1743.8 -9.00235
 4449.21 -1744.25 -9.00761
 4448.76 -1744.69 -9.01287
 4448.32 -1745.13 -9.01814
 4447.87 -1745.58  -9.0234
 4447.43 -1746.02 -9.02866
 4446.98 -1746.47 -9.03392
 4446.54 -1746.91 -9.03919
 4446.09 -1747.35 -9.04445
 4445.64  -1747.8 -9.04972
  4445.2 -1748.24 -9.05498
 4444.75 -1748.68 -9.06025
 4444.31 -1749.12 -9.06551
 4443.86 -1749.57 -9.07078
 4443.41 -1750.01 -9.07604
 4442.97 -1750.45 -9.08131
 4442.52 -1750.89 -9.08658
 4442.07 -1751.34 -9.09184
 4441.63 -1751.78 -9.09711
 4441.18 -1752.22 -9.10238
 4440.73 -1752.66 -9.10765
 4440.28  -1753.1 -9.11292
 4439.84 -1753.54 -9.11819
 4439.39 -1753.99 -9.12346
 4438.94 -1754.43 -9.12873
 4438.49 -1754.87   -9.134
 4438.04 -1755.31 -9.13927
  4437.6 -1755.75 -9.14454
 4437.15 -1756.19 -9.14981
  4436.7 -1756.63 -9.15509
 4436.25 -1757.07 -9.16036
  4435.8 -1757.51 -9.16563
 4435.35 -1757.95 -9.17091
  4434.9 -1758.39 -9.17618
 4434.45 -1758.83 -9.18145
    4434 -1759.27 -9.18673
 4433.55 -1759.71   -9.192
 4433.11 -1760.15 -9.19728
 4432.66 -1760.59 -9.20256
 4432.21 -1761.02 -9.20783
 4431.76 -1761.46 -9.21311
 4431.31  -1761.9 -9.21839
 4430.86 -1762.34 -9.22366
 4430.41 -1762.78 -9.22894
 4429.95 -1763.22 -9.23422
  4429.5 -1763.65  -9.2395
 4429.05 -1764.09 -9.24478
  4428.6 -1764.53 -9.25006
 4428.15 -1764.97 -9.25534
  4427.7  -1765.4 -9.26062
 4427.25 -1765.84  -9.2659
  4426.8 -1766.28 -9.27118
 4426.35 -1766.72 -9.27646
  4425.9 -1767.15 -9.28175
 4425.44 -1767.59 -9.28703
 4424.99 -1768.03 -9.29231
 4424.54 -1768.46 -9.29759
 4424.09  -1768.9 -9.30288
 4423.64 -1769.33 -9.30816
 4423.18 -1769.77 -9.31345
 4422.73 -1770.21 -9.31873
 4422.28 -1770.64 -9.32402
 4421.82 -1771.08  -9.3293
 4421.37 -1771.51 -9.33459
 4420.92 -1771.95 -9.33987
 4420.47 -1772.38 -9.34516
 4420.01 -1772.82 -9.35045
 4419.56 -1773.25 -9.35573
 4419.11 -1773.69 -9.36102
 4418.65 -1774.12 -9.36631
  4418.2 -1774.55  -9.3716
 4417.74 -1774.99 -9.37689
 4417.29 -1775.42 -9.38218
 4416.84 -1775.86 -9.38747
 4416.38 -1776.29 -9.39276
 4415.93 -1776.72 -9.39805
 4415.47 -1777.16 -9.40334
 4415.02 -1777.59 -9.40863
 4414.56 -1778.02 -9.41392
 4414.11 -1778.46 -9.41921
 4413.65 -1778.89 -9.42451
